SHC_LOCN_NBR,NATL_NBR,SLL_FMT,VP_OVRHD_NBR,RGN_OVRHD_NBR,DM_OVRHD_NBR,LOCN_NBR,LOCN_LVL,FORMAT_TYPE,FORMAT_SUB_TYPE,STR_FMT,ORIG_FACILITY_NBR,ORIG_FACILITY_NBR_INT,AMMC_OVRHD_NBR,AMMC_MGR_NM,RPT_STR_NBR,LOCN_CTY,LOCN_ST_CD,ZIP_CD,ZIP_PLS_4,LOCN_OPN_DT,LOCN_CLS_DT,SHC_LOCN_DESC,NATL_DESC,SLL_FMT_DESC,VP_RGN_NM,RGN_MGR_NM,DM_MGR_NM,LOCN_NM,FMT_TYPE_MOD_CD,STR_TYPE_IND,CRM_FMT_SUB_TYPE,CLIM_ZN_NBR,MERCH_AREA_NBR,MERCH_AREA_NM,SRS_UNIT_LOCN_NBR,STR_OPER_CD,STR_OPER_DESC,LFSTY_CLS_CD,LOCN_CLS_CD
100000,70002,260,75407,74407,73407,35679,50,700,  ,HDQ,D702X  ,?,0,,35679,HOFFMAN EST,IL,60179,?,2/22/1993,?,SHC NATIONAL LOCATION,SEARS FORMAT,ACCOUNTING UNITS,Overhead  /OHD 6,OVERHEAD RGN,OVERHEAD DIST,OFFICE OF THE CHAIRMN & C,  ,?,  ,?,7,NORTH CENTRAL,0,4,UNDEFINED,0,0
100000,70002,260,75732,74732,73104,5618,50,001,K ,HDW,0005618,5618,0,,5618,LODI,CA,95240,4266,10/1/1997,12/31/2011,SHC NATIONAL LOCATION,SEARS FORMAT,ACCOUNTING UNITS,RORCR     /   ORCHAR,RORCR ORCHARD - R,D302 OSH DISTRICT,LODI - OSH,  ,?,K ,?,18,CENTRAL WEST COAST,0,6,CLOSED FOR PROFIT,0,0
100000,70002,130,90060,89060,78980,1913,50,001,G ,TGI,0001913,1913,0,,1913,CHANDLER,AZ,85226,5065,9/24/2001,6/10/2012,SHC NATIONAL LOCATION,SEARS FORMAT,THE GREAT INDOORS,TGI REGION/   TGI RE,D9060 TGI REGION,D980 GREAT INDOOR,CHANDLER - TGI,  ,?,G ,?,20,DESERT/SOUTHWEST,0,6,CLOSED FOR PROFIT,0,0
100000,70002,210,80846,79846,78034,3803,50,660,B ,SVC,0007474,7474,0,,3803,MIDDLETOWN,NJ,07748,?,1/1/1987,?,SHC NATIONAL LOCATION,SEARS FORMAT,TELESERVICE CENTERS,OTC DIVISI/OTC DIVIS,OTC REGION,NORTH EMBEDDED DIST,MIDDLETOWN-BRANCH,  ,?,B ,?,2,NORTH EAST,0,1,OPEN FOR PROFIT,0,0
100000,70002,150,80288,79288,78200,4172,50,001,O ,DLR,0004172,4172,0,,4172,CAZENOVIA,NY,13035,1322,5/31/2012,2/27/2014,SHC NATIONAL LOCATION,SEARS FORMAT,AUTH HOMETOWN STORES,CLOSED DEA/   DEALER,R9288 CLOSED REGION,HOMETOWN STR ROLLUP,AUTHORIZED HOMETOWN STORE,  ,?,O ,?,2,NORTH EAST,0,6,CLOSED FOR PROFIT,0,0
100000,70002,100,80055,79055,78330,1786,50,001,D ,FLS,0001786,1786,0,,7366,PEMBROKE PINE,FL,33026,?,11/2/2007,12/8/2013,SHC NATIONAL LOCATION,SEARS FORMAT,FULL LINE STORES,KSR REGION/   KSR RE,R9055 KSR REGION,KSR DISTRICT D330,PEMBROKE PINES - D,  ,E,DK,?,6,FLORIDA,0,6,CLOSED FOR PROFIT,0,0
100000,70002,100,80238,79238,78178,1915,50,001,A ,FLS,0001915,1915,0,,1915,BAYAMON,PR,00959,?,10/15/1968,?,SHC NATIONAL LOCATION,SEARS FORMAT,FULL LINE STORES,PUERTO RIC/FLS - REG,PUERTO RICO 9238,PUERTO RICO 178,BAYAMON - A,  ,E,A ,5,21,PUERTO RICO,0,1,OPEN FOR PROFIT,0,0
100000,70002,150,80029,79029,78210,7123,50,001,O ,DLR,0007123,7123,0,,7123,SHREVEPORT,LA,71118,3161,1/7/2010,?,SHC NATIONAL LOCATION,SEARS FORMAT,AUTH HOMETOWN STORES,SOUTH REGI/HOMETOWN,R9029 SOUTH REGION,D210 BEAUMONT,AUTHORIZED HOMETOWN STORE,  ,?,O ,?,12,SOUTHWEST,0,1,OPEN FOR PROFIT,0,0
100000,70002,260,75407,74407,73407,36940,50,700,  ,HDQ,       ,?,0,,36940,HOFFMAN ESTATES,IL,60179,3333,7/7/2010,?,SHC NATIONAL LOCATION,SEARS FORMAT,ACCOUNTING UNITS,Overhead  /OHD 6,OVERHEAD RGN,OVERHEAD DIST,FCR-2010 #45,  ,?,  ,?,0,,0,4,UNDEFINED,0,0
100000,70002,260,75413,74413,73413,35204,50,450,J ,APO,D201141,?,0,,35204,AURORA,CO,80012,2511,11/25/2003,?,SHC NATIONAL LOCATION,SEARS FORMAT,ACCOUNTING UNITS,RSTTO     /   SEARS,RSTTO SEARS SECUR,DSTDC SST DEPOSIT,AURORA - A,  ,?,J ,?,7,NORTH CENTRAL,0,4,UNDEFINED,0,0
100000,70002,120,80074,79074,78504,6549,50,001,N1,SAC,0006549,6549,0,,2247,LAREDO,TX,78041,?,7/5/1977,?,SHC NATIONAL LOCATION,SEARS FORMAT,SEARS AUTO CENTERS,SOUTH CENT/SAC - REG,CENTRAL REG 9074,CENTRAL TEXAS 504,LAREDO-SAC,  ,?,N1,?,14,GULF COAST,0,1,OPEN FOR PROFIT,0,0
100000,70002,260,75407,74407,73407,36411,50,700,  ,HDQ,0036411,36411,0,,36411,HOFFMAN ESTATES,IL,60179,3333,4/22/2014,?,SHC NATIONAL LOCATION,SEARS FORMAT,ACCOUNTING UNITS,Overhead  /OHD 6,OVERHEAD RGN,OVERHEAD DIST,GIFT REGISTRY OH,  ,?,  ,?,0,,0,4,UNDEFINED,0,0
100000,70002,120,80073,79073,78594,6005,50,001,N1,SAC,0006005,6005,0,,1974,ROANOKE,VA,24012,?,7/17/1985,?,SHC NATIONAL LOCATION,SEARS FORMAT,SEARS AUTO CENTERS,SOUTHEAST /SAC - REG,SOUTHEAST 9073,WINSTON SALEM 594,ROANOKE-SAC,  ,?,N1,?,3,CENTRAL EAST,0,1,OPEN FOR PROFIT,0,0
100000,70002,260,75407,74407,73407,35043,50,700,  ,HDQ,D0768CF,?,0,,35043,HOFFMAN EST,IL,60179,?,9/9/2002,?,SHC NATIONAL LOCATION,SEARS FORMAT,ACCOUNTING UNITS,Overhead  /OHD 6,OVERHEAD RGN,OVERHEAD DIST,ONLINE FINANCE,  ,?,  ,?,7,NORTH CENTRAL,0,4,UNDEFINED,0,0
100000,70002,115,70501,70502,70503,54232,50,450,J ,APO,       ,?,0,,54232,DALLAS,TX,75206,?,3/1/2006,?,SHC NATIONAL LOCATION,SEARS FORMAT,SPECIALTY STORES,SEARS     /CORP DIVI,CORP REGION-SEARS,CORP DISTRICT-SEARS,ACTIVE-KMART TRAILER,  ,?,J ,?,0,,0,4,UNDEFINED,0,0
100000,70002,210,75176,74176,73179,9492,50,001,E ,TSV,0009492,9492,0,,9492,NASHVILLE,TN,37203,1324,2/21/2005,?,SHC NATIONAL LOCATION,SEARS FORMAT,TELESERVICE CENTERS,IN-HOME RE/   IN-HOM,RINHO IN-HOME REP,DCMA MAXSERV,BOGOTA,TELESERVICE,  ,?,E ,?,4,SOUTH,0,1,OPEN FOR PROFIT,0,0
100000,70001,230,38407,40525,40635,4429,50,002,2B,KMB,       ,?,40715,P  BOWMAN/NORTH EAST,4429,MONROEVILLE,PA,15146,2210,7/12/1973,?,SHC NATIONAL LOCATION,KMART FORMAT,KMART STORES,NORTH EAST/R ANDRESE,R ANDRESEN/NO EAST,C  YEAGER/PITTSBURGH,MONROEVILLE PA,  ,B,2B,1,2,NORTH EAST,5857,1,OPEN FOR PROFIT,2,2
100000,70002,100,80232,79232,78132,1029,50,001,A ,FLS,0001029,1029,0,,1029,SPOKANE,WA,99207,1402,6/22/1961,?,SHC NATIONAL LOCATION,SEARS FORMAT,FULL LINE STORES,NORTHWEST /FLS - REG,NORTHWEST,SEATTLE 132,SPOKANE - A,  ,E,A ,1,15,ARCTIC WEST,0,1,OPEN FOR PROFIT,0,0
100000,70001,230,38383,40512,40933,4047,50,002,2B,KMB,       ,?,40702,B  MORALES/SOUTH WES,4047,COSTA MESA,CA,92627,2501,11/11/1963,?,SHC NATIONAL LOCATION,KMART FORMAT,KMART STORES,SOUTH WEST/D MARSELL,D MARSELLA/SO WEST,M  COLTON/SW CA,COSTA MESA CA,  ,B,2B,3,19,COASTAL DESERT,1442,1,OPEN FOR PROFIT,1,1
100000,70002,100,80232,79232,78172,1800,50,001,A ,FLS,0001800,1800,0,,1800,MISHAWAKA,IN,46545,?,2/28/1979,?,SHC NATIONAL LOCATION,SEARS FORMAT,FULL LINE STORES,NORTHWEST /FLS - REG,NORTHWEST,DETROIT 172,MISHAWAKA-A,  ,E,A ,1,7,NORTH CENTRAL,0,1,OPEN FOR PROFIT,0,0
100000,70002,260,75407,74407,73407,35463,50,700,  ,HDQ,D696   ,?,0,,35463,HOFFMAN EST,IL,60179,?,1/1/1951,?,SHC NATIONAL LOCATION,SEARS FORMAT,ACCOUNTING UNITS,Overhead  /OHD 6,OVERHEAD RGN,OVERHEAD DIST,BATH/BEDROOM FASH,  ,?,  ,?,7,NORTH CENTRAL,0,4,UNDEFINED,0,0
100000,70002,210,80846,79846,78035,4019,50,660,B ,SVC,0007625,7625,0,,4019,MELBOURNE,FL,32904,?,3/13/1987,?,SHC NATIONAL LOCATION,SEARS FORMAT,TELESERVICE CENTERS,OTC DIVISI/OTC DIVIS,OTC REGION,EAST PRC DIST,MELBOURNE-BRANCH,  ,?,B ,?,6,FLORIDA,0,1,OPEN FOR PROFIT,0,0
100000,70001,230,38383,40512,40762,4720,50,002,2B,KMB,       ,?,40702,B  MORALES/SOUTH WES,4720,ST LOUIS,MO,63139,3560,8/17/1992,?,SHC NATIONAL LOCATION,KMART FORMAT,KMART STORES,SOUTH WEST/D MARSELL,D MARSELLA/SO WEST,G  RAPER/NW ST LOUIS,ST LOUIS MO,  ,B,2B,2,11,MIDWEST,4354,1,OPEN FOR PROFIT,3,1
100000,70002,260,75407,74407,73407,36510,50,700,  ,HDQ,D769BD ,?,0,,36510,HOFFMAN EST,IL,60179,?,7/19/1999,?,SHC NATIONAL LOCATION,SEARS FORMAT,ACCOUNTING UNITS,Overhead  /OHD 6,OVERHEAD RGN,OVERHEAD DIST,FINANCE BUSINESS DEVELOP,  ,?,  ,?,7,NORTH CENTRAL,0,4,UNDEFINED,0,0
100000,70001,230,38352,40550,40676,4945,50,002,C ,KMC,       ,?,0,,4945,MILPITAS,CA,95035,?,12/31/2049,?,SHC NATIONAL LOCATION,KMART FORMAT,KMART STORES,CORP_STORE/   -     ,RM TEMP CORP,DM TEMP CORP,MILPITAS CA,  ,?,C ,?,0,,0,5,NEW STORE,0,0
100000,70002,210,80820,79820,73623,28008,50,450,J ,APO,0028008,28008,0,,28008,NEWINGTON,CT,06111,1709,10/27/2005,?,SHC NATIONAL LOCATION,SEARS FORMAT,TELESERVICE CENTERS,NORTH DIVI/PR REPAIR,R820 NORTH REGION,,N ENGLAND CAP AREA 105%,  ,?,J ,?,7,NORTH CENTRAL,0,4,UNDEFINED,0,0
100000,70002,260,75407,74407,73407,39243,50,450,J ,APO,0039243,39243,0,,39243,HOFFMAN ESTATES,IL,60179,3333,7/18/2012,5/4/2013,SHC NATIONAL LOCATION,SEARS FORMAT,ACCOUNTING UNITS,Overhead  /OHD 6,OVERHEAD RGN,OVERHEAD DIST,OFFSET-HARDWARE FIELD,  ,?,J ,?,0,,0,4,UNDEFINED,0,0
100000,70002,210,80831,79831,74131,20021,50,450,J ,APO,       ,?,0,,20021,MACON,GA,31204,3800,9/23/2011,?,SHC NATIONAL LOCATION,SEARS FORMAT,TELESERVICE CENTERS,CLOSED PRO/CLOSED PR,CLOSED PROD REPAIR,CLOSED PROD REPAIR,MACON-BRANCH,  ,?,J ,?,0,,0,4,UNDEFINED,0,0
100000,70002,110,80297,79297,78297,2844,50,001,B ,FLS,0002844,2844,0,,2844,SHELBY,NC,28152,6939,6/4/1994,3/23/2014,SHC NATIONAL LOCATION,SEARS FORMAT,HARDWARE STORES,CLOSED REG/   CLOSED,R9025 CLOSED REGI,D297 CLOSED FLS D,SHELBY - B,  ,E,B ,?,4,SOUTH,0,6,CLOSED FOR PROFIT,0,0
100000,70002,260,75414,74414,73414,35078,50,450,J ,APO,D101210,?,0,,35078,COLUMBUS,OH,43240,2040,11/15/2003,?,SHC NATIONAL LOCATION,SEARS FORMAT,ACCOUNTING UNITS,RSTTO     /   SEARS,RSTTO SEARS SECUR,DSTNY SST NEW YOR,COLUMBUS/POLARIS - A,  ,?,J ,?,7,NORTH CENTRAL,0,4,UNDEFINED,0,0
100000,70002,120,80074,79074,78504,6739,50,001,N1,SAC,0006739,6739,0,,2567,TEXARKANA,TX,75503,?,8/13/1978,?,SHC NATIONAL LOCATION,SEARS FORMAT,SEARS AUTO CENTERS,SOUTH CENT/SAC - REG,CENTRAL REG 9074,CENTRAL TEXAS 504,TEXARKANA-SAC,  ,?,N1,?,12,SOUTHWEST,0,1,OPEN FOR PROFIT,0,0
100000,70002,210,80846,79846,78023,3069,50,660,B ,SVC,0007075,7075,0,,3069,LAKELAND,FL,33809,?,3/2/1988,?,SHC NATIONAL LOCATION,SEARS FORMAT,TELESERVICE CENTERS,OTC DIVISI/OTC DIVIS,OTC REGION,SOUTH EMBEDDED DIST,LAKELAND - BRANCH,  ,?,B ,?,6,FLORIDA,0,1,OPEN FOR PROFIT,0,0
100000,70002,100,80055,79055,78330,1683,50,001,D ,FLS,0001683,1683,0,,3176,DAVIE,FL,33324,?,7/23/2006,5/20/2012,SHC NATIONAL LOCATION,SEARS FORMAT,FULL LINE STORES,KSR REGION/   KSR RE,R9055 KSR REGION,KSR DISTRICT D330,DAVIE - D,  ,?,DK,?,6,FLORIDA,0,6,CLOSED FOR PROFIT,0,0
100000,70002,100,80236,79236,78186,1151,50,001,A ,FLS,0001151,1151,0,,1151,TULSA,OK,74133,2035,7/15/1976,?,SHC NATIONAL LOCATION,SEARS FORMAT,FULL LINE STORES,SOUTHWEST /FLS - REG,SOUTHWEST,DALLAS 186,TULSA WOODLAND HILLS -A,  ,E,A ,3,13,GREAT PLAINS,0,1,OPEN FOR PROFIT,0,0
100000,70002,100,80232,79232,78162,1212,50,001,A ,FLS,0001212,1212,0,,1212,NORTH RIVERSIDE,IL,60546,1482,8/17/2002,?,SHC NATIONAL LOCATION,SEARS FORMAT,FULL LINE STORES,NORTHWEST /FLS - REG,NORTHWEST,CHICAGO 162,NORTH RIVERSIDE - A,  ,E,A ,1,10,NORTH MIDWEST,0,1,OPEN FOR PROFIT,0,0
100000,70002,100,80055,79055,78330,1449,50,001,D ,FLS,0001449,1449,0,,3337,CUDAHY,CA,90201,5712,8/31/2007,12/13/2013,SHC NATIONAL LOCATION,SEARS FORMAT,FULL LINE STORES,KSR REGION/   KSR RE,R9055 KSR REGION,KSR DISTRICT D330,CUDAHY - D,  ,E,DK,?,19,COASTAL DESERT,0,6,CLOSED FOR PROFIT,0,0
100000,70001,230,38353,40719,40711,3559,50,002,2B,KMB,       ,?,40718,   UNASSIGNED,3559,HOMER GLEN,IL,60491,8499,11/19/1981,1/27/2013,SHC NATIONAL LOCATION,KMART FORMAT,KMART STORES,CLOSED STO/   -     ,2012 CLOSED RM,2012 CLOSED DM,HOMER GLEN IL,  ,?,2B,?,10,NORTH MIDWEST,1429,6,CLOSED FOR PROFIT,1,2
100000,70001,230,38352,40550,40676,7518,50,002,2A,KMA,       ,?,0,,7518,CLINTON,MD,20735,?,12/31/2049,?,SHC NATIONAL LOCATION,KMART FORMAT,KMART STORES,CORP_STORE/   -     ,RM TEMP CORP,DM TEMP CORP,CLINTON MD,  ,?,2A,?,0,,0,5,NEW STORE,0,0
100000,70002,150,80528,79528,78101,5332,50,001,O ,DLR,0005332,5332,0,,5332,TOPPENISH,WA,98948,1557,5/21/2014,?,SHC NATIONAL LOCATION,SEARS FORMAT,AUTH HOMETOWN STORES,R9037 WEST/HOMETOWN,R9037 WEST REG,D101 PORTLAND, OR,AUTHORIZED HOMETOWN STORE,  ,?,O ,?,16,PACIFIC NORTHWEST,0,1,OPEN FOR PROFIT,0,0
100000,70002,150,80577,79577,78212,5916,50,001,O ,DLR,0003546,3546,0,,5916,MC MINNVILLE,TN,37110,1426,11/18/1993,?,SHC NATIONAL LOCATION,SEARS FORMAT,AUTH HOMETOWN STORES,CENTRAL RE/HOMETOWN,R9039 CENTRAL REG,D212 NASHVILLE, TN,AUTHORIZED HOMETOWN STORE,  ,?,O ,?,4,SOUTH,0,1,OPEN FOR PROFIT,0,0
100000,70002,150,80603,79603,78211,6310,50,001,O ,DLR,0006310,6310,0,,6310,COVINGTON,LA,70433,3279,1/22/2015,?,SHC NATIONAL LOCATION,SEARS FORMAT,AUTH HOMETOWN STORES,SOUTHEAST//HOMETOWN,R9040 EAST,D211 NEW ORLEANS,LA,AUTHORIZED HOMETOWN STORE,  ,?,O ,?,14,GULF COAST,0,1,OPEN FOR PROFIT,0,0
100000,70002,200,74262,73262,8551,59635,50,316,  ,CPD,0059635,59635,0,,59635,OKLAHOMA CITY,OK,73106,?,6/25/1991,?,SHC NATIONAL LOCATION,SEARS FORMAT,INSTALLATION OFFICES,COMM SALES/CS NATL A,CS NATL ACCTS DIST,ZISH TROCKI,OKLAHOMA CITY - CPDC,  ,?,  ,?,7,NORTH CENTRAL,0,4,UNDEFINED,0,0
100000,70002,150,80288,79288,78200,9605,50,001,O ,DLR,0009605,9605,0,,9605,CEDAR RAPIDS,IA,52404,1612,1/12/2011,8/24/2015,SHC NATIONAL LOCATION,SEARS FORMAT,AUTH HOMETOWN STORES,CLOSED DEA/   DEALER,R9288 CLOSED REGION,HOMETOWN STR ROLLUP,AUTHORIZED HOMETOWN STORE,  ,?,O ,?,10,NORTH MIDWEST,0,6,CLOSED FOR PROFIT,0,0
100000,70001,230,38353,40704,40710,4474,50,002,2B,KMB,       ,?,40702,B  MORALES/SOUTH WES,4474,TORRANCE,CA,90503,1506,10/21/1971,12/30/2011,SHC NATIONAL LOCATION,KMART FORMAT,KMART STORES,CLOSED STO/   -     ,2011 CLOSED RM,2011 CLOSED DM,TORRANCE CA,  ,?,2B,?,19,COASTAL DESERT,1586,6,CLOSED FOR PROFIT,2,1
100000,70002,220,9044,9044,58990,32513,50,450,J ,APO,0084602,84602,0,,32513,HOFFMAN EST,IL,60179,?,6/10/2002,?,SHC NATIONAL LOCATION,SEARS FORMAT,MISCELLANEOUS STORES,INTERNET V/   NORKUS,NORKUS TINA,NORKUS TINA,CASH ADVANCES,  ,?,J ,?,7,NORTH CENTRAL,0,4,UNDEFINED,0,0
100000,70002,260,75402,74417,73417,8043,50,001,P ,DIO,0008043,8043,0,,8043,LIVERPOOL,NY,13090,3520,10/2/2011,?,SHC NATIONAL LOCATION,SEARS FORMAT,ACCOUNTING UNITS,RHDPR     /   HOME D,MID-ATLANTIC TERRIT,MID-ATLANTIC DISTRIC,LIVERPOOL,NY,  ,?,P ,?,7,NORTH CENTRAL,0,1,OPEN FOR PROFIT,0,0
100000,70002,210,80830,79830,73600,28231,50,450,J ,APO,0028231,28231,0,,28231,ALBUQUERQUE,NM,87107,4107,12/1/2006,?,SHC NATIONAL LOCATION,SEARS FORMAT,TELESERVICE CENTERS,SOUTH DIVI/PR REPAIR,R830 SOUTH REGION,,HS - ALBUQUERQUE CAP 105,  ,?,J ,?,0,,0,4,UNDEFINED,0,0
100000,70001,230,38353,40520,40554,4209,50,002,2B,KMB,       ,?,40717,D  HORN/NORTH WEST,4209,TOLEDO,OH,43608,1359,11/9/1967,5/6/2012,SHC NATIONAL LOCATION,KMART FORMAT,KMART STORES,CLOSED STO/   -     ,YR 2012 STR CLS RM,YR 2012 STR CLS DM,TOLEDO OH,  ,?,2B,?,7,NORTH CENTRAL,5708,6,CLOSED FOR PROFIT,3,1
100000,70002,260,75407,74407,73407,33104,50,700,  ,HDQ,0033104,33104,0,,33104,HOFFMAN ESTATES,IL,60179,3333,3/23/2012,?,SHC NATIONAL LOCATION,SEARS FORMAT,ACCOUNTING UNITS,Overhead  /OHD 6,OVERHEAD RGN,OVERHEAD DIST,SYWR ADMIN,  ,?,  ,?,0,,0,4,UNDEFINED,0,0
100000,70002,210,80820,79820,73614,28006,50,450,J ,APO,0028006,28006,0,,28006,WHARTON,NJ,07885,?,10/27/2005,?,SHC NATIONAL LOCATION,SEARS FORMAT,TELESERVICE CENTERS,NORTH DIVI/PR REPAIR,R820 NORTH REGION,,HE TECH EAST 110,  ,?,J ,?,7,NORTH CENTRAL,0,4,UNDEFINED,0,0
100000,70002,260,75407,74407,73407,33411,50,450,J ,APO,0033411,33411,0,,33411,HOFFMAN ESTATES,IL,60179,3333,12/11/2012,10/31/2016,SHC NATIONAL LOCATION,SEARS FORMAT,ACCOUNTING UNITS,Overhead  /OHD 6,OVERHEAD RGN,OVERHEAD DIST,SHO RE TRANS WITH SEARS,  ,?,J ,?,0,,0,4,UNDEFINED,0,0
100000,70001,230,38361,40523,40541,3801,50,002,2B,KMB,       ,?,40705,J  SMITH/SOUTH EAST,3801,VIRGINIA BEACH,VA,23462,3102,11/2/1989,?,SHC NATIONAL LOCATION,KMART FORMAT,KMART STORES,SOUTH EAST/D GEORGE ,D GEORGE/SOUTH EAST,A  CULLERS/VA BEA VA,VIRGINIA BEACH VA,  ,B,2B,3,4,SOUTH,4266,1,OPEN FOR PROFIT,2,1
100000,70001,230,38353,40760,40745,4739,50,002,2B,KMB,       ,?,40717,D  HORN/NORTH WEST,4739,CLARKSVILLE,TN,37040,5837,8/31/1992,?,SHC NATIONAL LOCATION,KMART FORMAT,KMART STORES,CLOSED STO/   -     ,2016 CLOSED RM,2016 WAVE3 CLS DM,CLARKSVILLE TN,  ,B,2B,3,4,SOUTH,7613,1,OPEN FOR PROFIT,2,3
100000,70002,120,80086,79086,78545,6638,50,001,N1,SAC,0006638,6638,0,,1718,OGDEN,UT,84405,?,1/1/1951,?,SHC NATIONAL LOCATION,SEARS FORMAT,SEARS AUTO CENTERS,WEST      /SAC - REG,WEST REGION 9086,DENVER/SALT LAKE 545,OGDEN-SAC,  ,?,N1,?,20,DESERT/SOUTHWEST,0,1,OPEN FOR PROFIT,0,0
100000,70002,110,80297,79297,78297,1540,50,001,A ,FLS,0001540,1540,0,,1540,INDIANAPOLIS,IN,46254,2527,1/1/1969,1/25/2009,SHC NATIONAL LOCATION,SEARS FORMAT,HARDWARE STORES,CLOSED REG/   CLOSED,R9025 CLOSED REGI,D297 CLOSED FLS D,INDIANAPOLIS-LAFAYETTE SQ,  ,?,A ,?,8,CENTRAL,0,6,CLOSED FOR PROFIT,0,0
100000,70002,210,80890,79411,73205,7595,50,660,B ,SVC,0007595,7595,0,,7595,SPRINGDALE,AR,72762,?,11/23/2006,2/13/2007,SHC NATIONAL LOCATION,SEARS FORMAT,TELESERVICE CENTERS,WEST DIVIS/PR REPAIR,T79411 TEXAS TERR,D8151 MIDLAND PLAINS,SPRINGDALE - BRANCH,  ,?,B ,?,13,GREAT PLAINS,0,6,CLOSED FOR PROFIT,0,0
100000,70001,230,38383,40512,40763,3128,50,002,2B,KMB,       ,?,40702,B  MORALES/SOUTH WES,3128,ENID,OK,73703,4899,8/30/1973,?,SHC NATIONAL LOCATION,KMART FORMAT,KMART STORES,SOUTH WEST/D MARSELL,D MARSELLA/SO WEST,J  SAVAGE/TULSA OK,ENID OK,  ,B,2B,3,13,GREAT PLAINS,5723,1,OPEN FOR PROFIT,2,2
100000,70002,260,75407,74407,73407,37916,50,700,  ,HDQ,       ,?,0,,37916,HOFFMAN ESTATES,IL,60179,3333,3/25/2011,?,SHC NATIONAL LOCATION,SEARS FORMAT,ACCOUNTING UNITS,Overhead  /OHD 6,OVERHEAD RGN,OVERHEAD DIST,MOBILE SERVICES,  ,?,  ,?,0,,0,4,UNDEFINED,0,0
100000,70002,200,74262,73262,8551,4558,50,316,  ,CPD,0004558,4558,0,,4558,TUCSON,AZ,85719,6691,9/21/2004,?,SHC NATIONAL LOCATION,SEARS FORMAT,INSTALLATION OFFICES,COMM SALES/CS NATL A,CS NATL ACCTS DIST,ZISH TROCKI,TUCSON C S CROSSDOCK,  ,?,  ,?,7,NORTH CENTRAL,0,4,UNDEFINED,0,0
100000,70002,115,70501,70502,70503,54230,50,450,J ,APO,       ,?,0,,54230,DALLAS,TX,75206,?,3/1/2006,?,SHC NATIONAL LOCATION,SEARS FORMAT,SPECIALTY STORES,SEARS     /CORP DIVI,CORP REGION-SEARS,CORP DISTRICT-SEARS,PNC BANK 2,  ,?,J ,?,0,,0,4,UNDEFINED,0,0
100000,70002,290,75351,74351,73351,32879,50,701,  ,LES,0090805,90805,0,,32879,HOFFMAN EST,IL,60179,?,5/13/2003,6/16/2014,SHC NATIONAL LOCATION,SEARS FORMAT,MEMO LOCATIONS,LE STORES /DIVISION,STORES RGN,STORES DIST,LE LIQUIDATIONS,  ,?,  ,?,7,NORTH CENTRAL,0,4,UNDEFINED,0,0
100000,70001,230,38353,40520,40554,3515,50,002,2B,KMB,       ,?,40718,   UNASSIGNED,3515,OAK LAWN,IL,60453,5504,6/5/1980,5/20/2012,SHC NATIONAL LOCATION,KMART FORMAT,KMART STORES,CLOSED STO/   -     ,YR 2012 STR CLS RM,YR 2012 STR CLS DM,OAK LAWN IL,  ,?,2B,?,10,NORTH MIDWEST,2302,6,CLOSED FOR PROFIT,2,1
100000,70002,200,74262,73262,8551,4310,50,001,J ,CTS,0004310,4310,0,,4310,MOBILE,AL,36652,?,6/1/2003,?,SHC NATIONAL LOCATION,SEARS FORMAT,INSTALLATION OFFICES,COMM SALES/CS NATL A,CS NATL ACCTS DIST,ZISH TROCKI,MOBILE -CONT SALES,  ,?,J ,?,5,DEEP SOUTH,0,1,OPEN FOR PROFIT,0,0
100000,70002,210,80830,79830,73637,28027,50,450,J ,APO,0028027,28027,0,,28027,EDEN PRAIRIE,MN,55344,?,10/28/2005,?,SHC NATIONAL LOCATION,SEARS FORMAT,TELESERVICE CENTERS,SOUTH DIVI/PR REPAIR,R830 SOUTH REGION,,UPPER MIDWEST CAP AREA 10,  ,?,J ,?,7,NORTH CENTRAL,0,4,UNDEFINED,0,0
100000,70002,260,75407,74407,73407,36978,50,700,  ,HDQ,       ,?,0,,36978,HOFFMAN ESTATES,IL,60179,3333,11/16/2011,?,SHC NATIONAL LOCATION,SEARS FORMAT,ACCOUNTING UNITS,Overhead  /OHD 6,OVERHEAD RGN,OVERHEAD DIST,SEASONAL & OL FINANCE,  ,?,  ,?,0,,0,4,UNDEFINED,0,0
100000,70002,260,75407,74407,73407,39262,50,450,J ,APO,0039262,39262,0,,39262,HOFFMAN ESTATES,IL,60179,3333,7/30/2012,5/4/2013,SHC NATIONAL LOCATION,SEARS FORMAT,ACCOUNTING UNITS,Overhead  /OHD 6,OVERHEAD RGN,OVERHEAD DIST,HISTORY HARDWARE FIELD,  ,?,J ,?,0,,0,4,UNDEFINED,0,0
100000,70002,200,74262,73262,8551,59614,50,316,  ,CPD,0059614,59614,0,,59614,SPARKS,NV,89431,?,3/18/1991,?,SHC NATIONAL LOCATION,SEARS FORMAT,INSTALLATION OFFICES,COMM SALES/CS NATL A,CS NATL ACCTS DIST,ZISH TROCKI,SPARKS - CPDC,  ,?,  ,?,7,NORTH CENTRAL,0,4,UNDEFINED,0,0
