NatlDesc,LocnNbr,StrFmt,LocnCity,LocnStCd,LocnNm,LocnStat,OrigFacilNbr,CloseDT
SEARS FORMAT,2796,FLS,TUSCALOOSA,AL,TUSCALOOSA - B,OPEN,2796,-2.2089888E9
SEARS FORMAT,2798,SAC,PALM DESERT,CA,PALM DESERT-SAC,OPEN,2798,-2.2089888E9
SEARS FORMAT,2802,FLS,BOURBONNAIS,IL,BOURBONNAIS/BRADLEY - B,OPEN,2802,-2.2089888E9
SEARS FORMAT,2805,FLS,PANAMA CITY,FL,PANAMA CITY - B,OPEN,2805,-2.2089888E9
SEARS FORMAT,2807,FLS,ROCK HILL,SC,ROCK HILL - B,OPEN,2807,-2.2089888E9
SEARS FORMAT,2815,FLS,ALBANY,GA,ALBANY - B,OPEN,2815,-2.2089888E9
SEARS FORMAT,2819,FLS,FAIRBANKS,AK,FAIRBANKS - B,OPEN,2819,-2.2089888E9
SEARS FORMAT,2823,FLS,BALTIMORE,MD,BALTIMORE/E PT - B,OPEN,2823,-2.2089888E9
SEARS FORMAT,2825,FLS,KINGSPORT,TN,KINGSPORT - B,OPEN,2825,-2.2089888E9
SEARS FORMAT,2826,FLS,BRIDGEPORT,WV,BRIDGEPORT/CLARKSBRG - B,OPEN,2826,-2.2089888E9
SEARS FORMAT,2829,FLS,VICTORVILLE,CA,VICTORVILLE - B,OPEN,2829,-2.2089888E9
SEARS FORMAT,2840,FLS,BLOOMINGTON,IL,BLOOMINGTON-B,OPEN,2840,-2.2089888E9
SEARS FORMAT,2845,FLS,ATHENS,GA,ATHENS - B,OPEN,2845,-2.2089888E9
SEARS FORMAT,2850,FLS,CHILLICOTHE,OH,CHILLICOTHE-B,OPEN,2850,-2.2089888E9
SEARS FORMAT,2855,FLS,CHARLESTON,SC,CHARLESTON - B,OPEN,2855,-2.2089888E9
SEARS FORMAT,2870,FLS,GUAYNABO,PR,KMART 7768/CROSS MERCH,OPEN,2870,-2.2089888E9
SEARS FORMAT,2871,FLS,BAYAMON,PR,KMART 7788/CROSS MERCH,OPEN,2871,-2.2089888E9
SEARS FORMAT,2872,FLS,SIOUX FALLS,SD,SIOUX FALLS - B,OPEN,2872,-2.2089888E9
SEARS FORMAT,2876,FLS,MCALLEN,TX,KMART 4389/CROSS MERCH,OPEN,2876,-2.2089888E9
SEARS FORMAT,2885,FLS,PORT RICHEY,FL,PORT RICHEY - B,OPEN,2885,-2.2089888E9
SEARS FORMAT,2888,FLS,CLOVIS,NM,CLOVIS - B,OPEN,2888,-2.2089888E9
SEARS FORMAT,2902,SAC,WALNUTPORT,PA,WALNUTPORT - SAC,OPEN,2902,-2.2089888E9
SEARS FORMAT,2911,SAC,BAYAMON,PR,BAYAMON - SAC,OPEN,2911,-2.2089888E9
SEARS FORMAT,2922,FLS,MARION,IL,MARION - B,OPEN,2922,-2.2089888E9
SEARS FORMAT,2933,FLS,NEW HYDE PARK,NY,NEW HYDE PARK-INTCPT - B,OPEN,2933,-2.2089888E9
SEARS FORMAT,2934,FLS,TAUNTON,MA,TAUNTON - B,OPEN,2934,-2.2089888E9
SEARS FORMAT,2936,SAC,CHICAGO,IL,CHICAGO/RAVENSWOOD SAC,OPEN,2936,-2.2089888E9
SEARS FORMAT,2937,SAC,GOLDSBORO,NC,GOLDSBORO - SAC,OPEN,2937,-2.2089888E9
SEARS FORMAT,2939,SAC,BILOXI,MS,BILOXI-SAC,OPEN,2939,-2.2089888E9
SEARS FORMAT,2940,FLS,FRANKLIN,OH,FRANKLIN-B,OPEN,2940,-2.2089888E9
SEARS FORMAT,2945,FLS,HAGERSTOWN,MD,HAGERSTOWN - B,OPEN,2945,-2.2089888E9
SEARS FORMAT,2963,FLS,WESTMINSTER,MD,WESTMINSTER - B,OPEN,2963,-2.2089888E9
SEARS FORMAT,2990,FLS,ROCKFORD,IL,THE MALL AT CHERRY VALLEY,OPEN,2990,-2.2089888E9
SEARS FORMAT,3004,SVC,WINTER PARK,FL,EL CAJON ASA SVC BRANCH,OPEN,7044,-2.2089888E9
SEARS FORMAT,3069,SVC,LAKELAND,FL,LAKELAND - BRANCH,OPEN,7075,-2.2089888E9
SEARS FORMAT,3070,SVC,WINTER PARK,FL,PENSACOLA ASA SVC BRANCH,OPEN,7076,-2.2089888E9
SEARS FORMAT,3098,SVC,WINTER LAKE,FL,LAKEWOOD ASA SVC BRANCH,OPEN,7083,-2.2089888E9
SEARS FORMAT,3132,SVC,GLEN BURNIE,MD,BALTIMORE - SVC CTRL,OPEN,7084,-2.2089888E9
SEARS FORMAT,3153,FLS,WEST LEBANON,NH,WEST LEBANON - C,OPEN,3153,-2.2089888E9
SEARS FORMAT,3183,SVC,KENT,WA,KENT - BRANCH,CLOSING,7099,-2.2089888E9
SEARS FORMAT,3213,SVC,SOUTHAVEN,MS,SOUTHAVEN - BRANCH,OPEN,7109,-2.2089888E9
SEARS FORMAT,3262,SVC,WINTER PARK,FL,WINTER PARK ASA SVC BRANC,OPEN,7147,-2.2089888E9
SEARS FORMAT,3293,SVC,SPRINGFIELD,OR,SPRINGFIELD - BRANCH,CLOSING,7149,1.457136E9
SEARS FORMAT,3344,SVC,WINTER PARK,FL,ST PETERSBURG ASA SVC BRC,OPEN,7177,-2.2089888E9
SEARS FORMAT,3404,SVC,WINTER PARK,FL,LITTLE ROCK ASA SVC BRANC,OPEN,7192,-2.2089888E9
SEARS FORMAT,3451,SVC,WINTER PARK,FL,KANSAS CITY ASA SVC BRAN,OPEN,7196,-2.2089888E9
SEARS FORMAT,3485,SVC,SAVANNAH,GA,SAVANNAH-BRANCH,CLOSING,7235,-2.2089888E9
SEARS FORMAT,3564,SVC,TUSCALOOSA,AL,TUSCALOOSA - BRANCH,OPEN,7296,-2.2089888E9
SEARS FORMAT,3580,SVC,FENTON,MO,FENTON SERVICE CENTRAL,OPEN,7323,-2.2089888E9
SEARS FORMAT,3584,SVC,STATEN ISLAND,NY,STATEN ISLAND-BRANCH,CLOSING,7324,1.4577408E9
SEARS FORMAT,3659,FLS,HOFFMAN EST,IL,VIRTUAL STORE,OPEN,7400,-2.2089888E9
SEARS FORMAT,3755,SVC,MERIDIAN,MS,MERIDIAN-BRANCH,OPEN,7426,-2.2089888E9
SEARS FORMAT,3803,SVC,MIDDLETOWN,NJ,MIDDLETOWN-BRANCH,OPEN,7474,-2.2089888E9
SEARS FORMAT,4008,SVC,BARBOURSVILLE,WV,BARBOURSVILLE - BRANCH,OPEN,7554,-2.2089888E9
SEARS FORMAT,4009,SVC,WINTER PARK,FL,HAUPPAUGE ASA SVC BRANCH,OPEN,7560,-2.2089888E9
SEARS FORMAT,4017,SVC,WINTER PARK,FL,HARVEY ASA SVC BRANCH,OPEN,7623,-2.2089888E9
SEARS FORMAT,4019,SVC,MELBOURNE,FL,MELBOURNE-BRANCH,OPEN,7625,-2.2089888E9
SEARS FORMAT,4023,SVC,SCOTT,LA,SCOTT-BRANCH,CLOSING,7637,1.4347584E9
SEARS FORMAT,4024,SVC,WINTER PARK,FL,SEATTLE ASA SVC BRANCH,OPEN,7649,-2.2089888E9
SEARS FORMAT,4037,SVC,WINTER PARK,FL,BATON ROUGE ASA SVC BRANC,OPEN,7699,-2.2089888E9
SEARS FORMAT,4045,SVC,MOBILE,AL,MOBILE TELEPARTS CTR,OPEN,7711,-2.2089888E9
SEARS FORMAT,4056,SVC,WINTER PARK,FL,PORTLAND ASA SVC BRANCH,OPEN,7716,-2.2089888E9
SEARS FORMAT,4078,SVC,LAKEWOOD,CO,LAKEWOOD - BRANCH,OPEN,7731,-2.2089888E9
SEARS FORMAT,4101,SVC,WINTER PARK,FL,MONTCLAIR ASA SVC BRANCH,OPEN,7745,-2.2089888E9
SEARS FORMAT,4116,SVC,WINTER PARK,FL,WHARTON ASA SVC BRANCH,OPEN,7774,-2.2089888E9
SEARS FORMAT,4125,SVC,WINTER PARK,FL,CHATSWORTH ASA SVC BRANCH,OPEN,7785,-2.2089888E9
SEARS FORMAT,4143,SVC,WINTER PARK,FL,FENTON ASA SVC BRANCH,OPEN,7796,-2.2089888E9
SEARS FORMAT,4149,SVC,WINTER PARK,FL,GLEN BURNIE ASA SVC BRANC,OPEN,7838,-2.2089888E9
SEARS FORMAT,4154,SVC,TUCSON,AZ,PARTS DIRECT TUCSON CHAT,OPEN,4154,-2.2089888E9
SEARS FORMAT,4184,SVC,WINTER PARK,FL,JACKSONVILLE ASA SVC BRAN,OPEN,7841,-2.2089888E9
SEARS FORMAT,4234,SVC,PORT RICHEY,FL,PORT RICHEY-BRANCH,OPEN,8086,1.4263776E9
SEARS FORMAT,4238,SVC,DES MOINES,IA,DES MOINES/MERLE HAY-BRAN,OPEN,8112,-2.2089888E9
SEARS FORMAT,4249,SVC,HOUSTON,TX,HOUSTON/PARK TEN-BRANCH,OPEN,8137,-2.2089888E9
SEARS FORMAT,4252,SVC,NEWINGTON,CT,NEWINGTON-SVC BRANCH,OPEN,8143,-2.2089888E9
SEARS FORMAT,4258,SVC,TULSA,OK,TULSA-SVC CTRL,OPEN,8151,-2.2089888E9
SEARS FORMAT,4266,SVC,LUBBOCK,TX,LUBBOCK-BRANCH,CLOSING,8267,1.4488416E9
SEARS FORMAT,4270,SVC,ALLENTOWN,PA,ALLENTOWN-BRANCH,OPEN,8274,-2.2089888E9
SEARS FORMAT,4279,SVC,BELTON,TX,BELTON-BRANCH,OPEN,8287,-2.2089888E9
SEARS FORMAT,4318,SVC,MIAMI,FL,MIAMI-TAMIAMI-BRANCH,OPEN,8305,-2.2089888E9
SEARS FORMAT,4325,SVC,HOFFMAN EST,IL,SEARS/WESTERN AUTO-MA SAL,OPEN,8361,-2.2089888E9
SEARS FORMAT,4326,SVC,HOFFMAN EST,IL,SEARS SALESFLOOR CHANNEL,OPEN,8362,-2.2089888E9
SEARS FORMAT,4329,SVC,CITRUS HTS,CA,NORTHERN CALIF -SVC CTRL,OPEN,8368,-2.2089888E9
SEARS FORMAT,4354,SVC,ROUND ROCK,TX,RAPID RES - CUST PARTS,OPEN,8780,-2.2089888E9
SEARS FORMAT,4370,SVC,BROOKLYN,NY,BROOKLYN A&E BRANCH,OPEN,9026,-2.2089888E9
SEARS FORMAT,4386,SVC,RALEIGH,NC,RALEIGH A&E BRANCH,OPEN,9088,-2.2089888E9
SEARS FORMAT,4388,SVC,COLLEGE PARK,GA,COLLEGE PARK A&E BRANCH,OPEN,9096,-2.2089888E9
SEARS FORMAT,4493,SVC,PENSACOLA,FL,PENSACOLA A&E BRANCH,OPEN,9297,-2.2089888E9
SEARS FORMAT,4497,INT,ROUND ROCK,TX,AUSTIN INTRT-VRTL SITE,OPEN,9306,-2.2089888E9
SEARS FORMAT,4498,INT,W DES MOINES,IA,NON BRANDED EBAY AUCTIONS,OPEN,9307,-2.2089888E9
SEARS FORMAT,4499,INT,HOFFMAN EST,IL,SEARS CARD/AOL ON-LINE,OPEN,9309,-2.2089888E9
SEARS FORMAT,4503,INT,HOFFMAN EST,IL,SEARS CARD/ON-LINE FLOWER,OPEN,9316,-2.2089888E9
SEARS FORMAT,4505,SVC,ROUND ROCK,TX,SERVICE SMART POS,OPEN,9321,-2.2089888E9
SEARS FORMAT,4529,SVC,HOFFMAN EST,IL,HR- SERVICE CONTRACTS,OPEN,9416,-2.2089888E9
SEARS FORMAT,4530,SVC,HOFFMAN EST,IL,TRAINING - SERVICE CONTRA,OPEN,9418,-2.2089888E9
SEARS FORMAT,4532,SVC,HOFFMAN EST,IL,PROJ MGMT SERVICE CONTRAC,OPEN,9424,-2.2089888E9
SEARS FORMAT,4544,SVC,HIGH POINT,NC,HIGHPOINT INBOUND-REV POS,OPEN,9468,-2.2089888E9
SEARS FORMAT,4545,SVC,PORTLAND,OR,PORTLAND A&E BRANCH,OPEN,9513,-2.2089888E9
SEARS FORMAT,4547,SVC,SAN ANTONIO,TX,SAN ANTONIO A&E BRANCH,OPEN,9524,-2.2089888E9
SEARS FORMAT,4564,SVC,TULSA,OK,TULSA A&E BRANCH,OPEN,9529,-2.2089888E9
SEARS FORMAT,4568,SVC,EDEN PRAIRIE,MN,EDEN PRAIRIE A&E BRANCH,OPEN,9532,-2.2089888E9
SEARS FORMAT,4573,SVC,RICHMOND,VA,RICHMOND A&E BRANCH,OPEN,9537,-2.2089888E9
SEARS FORMAT,4576,SVC,COLUMBUS,OH,COLUMBUS A&E BRANCH,OPEN,9543,-2.2089888E9
SEARS FORMAT,4577,SVC,WINTER PARK,FL,WINTER PARK A&E BRANCH,OPEN,9546,-2.2089888E9
SEARS FORMAT,4578,SVC,MOBILE,AL,MOBILE - SITESTUFF.COM,OPEN,9549,-2.2089888E9
SEARS FORMAT,4588,SVC,HAUPPAUGE,NY,HAUPPAUGE A&E BRANCH,OPEN,9582,-2.2089888E9
SEARS FORMAT,4591,SVC,ROUND ROCK,TX,AUSTIN CUSTOMER RELATIONS,OPEN,9593,-2.2089888E9
SEARS FORMAT,4592,SVC,HIALEAH,FL,HIALEAH A&E BRANCH,OPEN,9597,-2.2089888E9
SEARS FORMAT,4622,SVC,MUNCIE,IN,MUNCIE - BRANCH,CLOSING,9680,1.457136E9
SEARS FORMAT,4630,SVC,BLOOMINGDALE,IL,BLOOMINGDALE A&E BRANCH,OPEN,9711,-2.2089888E9
SEARS FORMAT,4637,SVC,SYLMAR,CA,SYLMAR A&E BRANCH,OPEN,9730,-2.2089888E9
SEARS FORMAT,4678,FLS,NORRIDGE,IL,NORRIDGE - D,OPEN,9834,-2.2089888E9
SEARS FORMAT,4679,SVC,MIDDLEBURG HTS,OH,BROOKPARK A&E BRANCH,OPEN,9841,-2.2089888E9
SEARS FORMAT,4681,SVC,FENTON,MO,FENTON A&E BRANCH,OPEN,9871,-2.2089888E9
SEARS FORMAT,4737,FLS,KEARNY,NJ,KEARNY - D,OPEN,5078,-2.2089888E9
SEARS FORMAT,4738,FLS,CAROLINA,PR,CAROLINA  - D,OPEN,6611,-2.2089888E9
SEARS FORMAT,4755,FLS,ALLENTOWN,PA,ALLENTOWN - D,OPEN,5745,-2.2089888E9
SEARS FORMAT,4765,FLS,WALNUTPORT,PA,WALNUTPORT - D,OPEN,5937,-2.2089888E9
SEARS FORMAT,4766,SVC,LOUISVILLE,KY,LOUISVILLE-SVS CENTRAL,OPEN,4766,-2.2089888E9
SEARS FORMAT,5170,FLS,LAS VEGAS,NV,LAS VEGAS - D,OPEN,5170,-2.2089888E9
SEARS FORMAT,5177,FLS,LAS VEGAS,NV,LAS VEGAS - D,OPEN,5177,-2.2089888E9
SEARS FORMAT,5189,FLS,MANDEVILLE,LA,KMART 7384/CROSS MERCHANDISE,OPEN,5189,-2.2089888E9
SEARS FORMAT,5205,FLS,BRIDGEHAMPTON,NY,BRIDGEHAMPTON  - D,OPEN,5205,-2.2089888E9
SEARS FORMAT,5206,FLS,BRONX,NY,BRONX - D,OPEN,5206,-2.2089888E9
SEARS FORMAT,5208,FLS,BRONX,NY,BRONX - D,OPEN,5208,-2.2089888E9
SEARS FORMAT,5228,FLS,FARMINGVILLE,NY,PROJECT CANCELLED,OPEN,,-2.2089888E9
SEARS FORMAT,5266,FLS,MIDDLE VILLAGE,NY,MIDDLE VILLAGE - D,OPEN,5266,-2.2089888E9
SEARS FORMAT,5268,FLS,STATEN ISLAND,NY,PROJECT CANCELLED,OPEN,,-2.2089888E9
SEARS FORMAT,5279,FLS,OLEAN,NY,OLEAN - D,OPEN,5279,-2.2089888E9
SEARS FORMAT,5382,SVC,GAITHERSBURG,MD,GAITHERSBURG-A&E SIGNATUR,OPEN,5382,-2.2089888E9
SEARS FORMAT,5388,SVC,RIO PIEDRAS,PR,RIO PIEDRAS-A&E SIGNATURE,OPEN,5388,-2.2089888E9
SEARS FORMAT,5393,FLS,STATEN ISLAND,NY,PROJECT CANCELLED,OPEN,,-2.2089888E9
SEARS FORMAT,5450,FLS,WHITE PLAINS,NY,WHITE PLAINS NY - D,OPEN,5450,-2.2089888E9
SEARS FORMAT,6002,SAC,WATERLOO,IA,WATERLOO-SAC,OPEN,6002,-2.2089888E9
SEARS FORMAT,6005,SAC,ROANOKE,VA,ROANOKE-SAC,OPEN,6005,-2.2089888E9
SEARS FORMAT,6006,SAC,VALDOSTA,GA,VALDOSTA-SAC,OPEN,6006,-2.2089888E9
SEARS FORMAT,6009,SAC,PORTLAND,OR,PORTLAND-SAC,OPEN,6009,-2.2089888E9
SEARS FORMAT,6010,SAC,SPRINGDALE,OH,SPRINGDALE-SAC,OPEN,6010,-2.2089888E9
SEARS FORMAT,6012,SAC,BEAVERCREEK,OH,BEAVERCREEK-SAC,OPEN,6012,-2.2089888E9
SEARS FORMAT,6013,SAC,COLUMBIA,SC,COLUMBIA-SAC,OPEN,6013,-2.2089888E9
SEARS FORMAT,6014,SAC,YORK,PA,YORK/GALLERIA-SAC,OPEN,6014,-2.2089888E9
SEARS FORMAT,6015,SAC,JENSEN BEACH,FL,JENSEN BEACH-SAC,OPEN,6015,-2.2089888E9
SEARS FORMAT,6021,SAC,LACEY,WA,LACEY/OLYMPIA-SAC,OPEN,6021,-2.2089888E9
SEARS FORMAT,6023,SAC,NASHUA,NH,NASHUA-SAC,OPEN,6023,-2.2089888E9
SEARS FORMAT,6024,SAC,MOORESTOWN,NJ,MOORESTOWN-SAC,OPEN,6024,-2.2089888E9
SEARS FORMAT,6026,SAC,CHARLESTON,SC,CHARLESTON-SAC,OPEN,6026,-2.2089888E9
SEARS FORMAT,6027,SAC,PITTSBURGH,PA,PITTSBURGH/ROSS PARK-SAC,OPEN,6027,-2.2089888E9
SEARS FORMAT,6028,SAC,SHORELINE,WA,SHORELINE/AURORA-SAC,OPEN,6028,-2.2089888E9
SEARS FORMAT,6030,SAC,PUYALLUP,WA,PUYALLUP-SAC,OPEN,6030,-2.2089888E9
SEARS FORMAT,6031,SAC,VANCOUVER,WA,VANCOUVER-SAC,OPEN,6031,-2.2089888E9
SEARS FORMAT,6032,SAC,SAINT PETERS,MO,ST PETERS-SAC,OPEN,6032,-2.2089888E9
SEARS FORMAT,6033,SAC,BRAINTREE,MA,BRAINTREE-SAC,OPEN,6033,-2.2089888E9
SEARS FORMAT,6034,SAC,WATERFORD,CT,WATERFORD-SAC,OPEN,6034,-2.2089888E9
SEARS FORMAT,6035,SAC,ASHEVILLE,NC,ASHEVILLE-SAC,OPEN,6035,-2.2089888E9
SEARS FORMAT,6036,SAC,LEWISVILLE,TX,LEWISVILLE-SAC,OPEN,6036,-2.2089888E9
SEARS FORMAT,6037,SAC,HURST,TX,HURST-SAC,OPEN,6037,-2.2089888E9
SEARS FORMAT,6038,SAC,LOS ANGELES,CA,LOS ANGELES-SAC,OPEN,6038,-2.2089888E9
SEARS FORMAT,6042,SAC,FRANKLIN,OH,FRANKLIN-SAC,OPEN,6042,-2.2089888E9
SEARS FORMAT,6043,SAC,GREENVILLE,SC,GREENVILLE-SAC,OPEN,6043,-2.2089888E9
SEARS FORMAT,6048,SAC,ANCHORAGE,AK,ANCHORAGE-SAC,OPEN,6048,-2.2089888E9
SEARS FORMAT,6051,SAC,AURORA,CO,AURORA-SAC,OPEN,6051,-2.2089888E9
SEARS FORMAT,6053,SAC,MERIDEN,CT,MERIDEN-SAC,OPEN,6053,-2.2089888E9
SEARS FORMAT,6054,SAC,BRONX,NY,BRONX-SAC,OPEN,6054,-2.2089888E9
SEARS FORMAT,6055,SAC,PALM BCH GDNS,FL,PALM BEACH GARDENS-SAC,OPEN,6055,-2.2089888E9
SEARS FORMAT,6058,SAC,HAPPY VALLEY,OR,PORTLAND-SAC,OPEN,6058,-2.2089888E9
SEARS FORMAT,6059,SAC,LUFKIN,TX,LUFKIN-SAC,OPEN,6059,-2.2089888E9
SEARS FORMAT,6060,SAC,ELYRIA,OH,ELYRIA-SAC,OPEN,6060,-2.2089888E9
SEARS FORMAT,6061,SAC,TOPEKA,KS,TOPEKA-SAC,OPEN,6061,-2.2089888E9
SEARS FORMAT,6063,SAC,WALDORF,MD,WALDORF-SAC,OPEN,6063,-2.2089888E9
SEARS FORMAT,6064,SAC,BETHEL PARK,PA,BETHEL PARK-SAC,OPEN,6064,-2.2089888E9
SEARS FORMAT,6065,SAC,NAPLES,FL,NAPLES-SAC,OPEN,6065,-2.2089888E9
SEARS FORMAT,6068,SAC,CHEYENNE,WY,CHEYENNE-SAC,OPEN,6068,-2.2089888E9
SEARS FORMAT,6069,SAC,LITTLETON,CO,LITTLETON/DENVER-SAC,OPEN,6069,-2.2089888E9
SEARS FORMAT,6070,SAC,GREENWOOD,IN,GREENWOOD-SAC,OPEN,6070,-2.2089888E9
SEARS FORMAT,6072,SAC,DES MOINES,IA,DES MOINES-SAC,OPEN,6072,-2.2089888E9
SEARS FORMAT,6073,SAC,JERSEY CITY,NJ,JERSEY CITY/NEWPORT-SAC,OPEN,6073,-2.2089888E9
SEARS FORMAT,6074,SAC,CLARKSVILLE,TN,CLARKSVILLE-SAC,OPEN,6074,-2.2089888E9
SEARS FORMAT,6077,SAC,ROCHESTER,NY,ROCHESTER-SAC,OPEN,6077,-2.2089888E9
SEARS FORMAT,6078,SAC,TACOMA,WA,SEARS AUTO CENTER,OPEN,6078,-2.2089888E9
SEARS FORMAT,6079,SAC,COLORADO SPGS,CO,COLORADO SPRGS-SAC,OPEN,6079,-2.2089888E9
SEARS FORMAT,6082,SAC,SALINA,KS,SALINA-SAC,OPEN,6082,-2.2089888E9
SEARS FORMAT,6084,SAC,CORAL SPRINGS,FL,CORAL SPRINGS-SAC,OPEN,6084,-2.2089888E9
SEARS FORMAT,6085,SAC,PANAMA CITY,FL,PANAMA CITY-SAC,OPEN,6085,-2.2089888E9
SEARS FORMAT,6089,SAC,CENTENNIAL,CO,CENTENNIAL-SAC,OPEN,6089,-2.2089888E9
SEARS FORMAT,6090,SAC,QUINCY,IL,QUINCY-SAC,OPEN,6090,-2.2089888E9
SEARS FORMAT,6091,SAC,SCHAUMBURG,IL,SCHAUMBURG-SAC,OPEN,6091,-2.2089888E9
SEARS FORMAT,6093,SAC,HOLYOKE,MA,HOLYOKE-SAC,OPEN,6093,-2.2089888E9
SEARS FORMAT,6094,SAC,DALLAS,TX,DALLAS-RED BIRD-SAC,OPEN,6094,-2.2089888E9
SEARS FORMAT,6095,SAC,MORROW,GA,MORROW-SAC,OPEN,6095,-2.2089888E9
SEARS FORMAT,6098,SAC,PALMDALE,CA,PALMDALE-SAC,OPEN,6098,-2.2089888E9
SEARS FORMAT,6099,SAC,FARMINGTON,NM,FARMINGTON-SAC,OPEN,6099,-2.2089888E9
SEARS FORMAT,6103,SAC,LUBBOCK,TX,LUBBOCK-SAC,OPEN,6103,-2.2089888E9
SEARS FORMAT,6104,SAC,BROOKLYN,NY,BROOKLYN-SAC,OPEN,6104,-2.2089888E9
SEARS FORMAT,6105,SAC,HUMBLE,TX,HUMBLE - DEERBROOK-SAC,OPEN,6105,-2.2089888E9
SEARS FORMAT,6106,SAC,MEMPHIS,TN,MEMPHIS-SAC,OPEN,6106,-2.2089888E9
SEARS FORMAT,6107,SAC,N LITTLE ROCK,AR,NORTH LITTLE ROCK-SAC,OPEN,6107,-2.2089888E9
SEARS FORMAT,6109,SAC,FEDERAL WAY,WA,FEDERAL WAY-SAC,OPEN,6109,-2.2089888E9
SEARS FORMAT,6112,SAC,PORTAGE,MI,PORTAGE-SAC,OPEN,6112,-2.2089888E9
SEARS FORMAT,6113,SAC,DANBURY,CT,DANBURY-SAC,OPEN,6113,-2.2089888E9
SEARS FORMAT,6114,SAC,MIDDLETOWN,NJ,MIDDLETOWN-SAC,OPEN,6114,-2.2089888E9
SEARS FORMAT,6115,SAC,LAKELAND,FL,LAKELAND-SAC,OPEN,6115,-2.2089888E9
SEARS FORMAT,6117,SAC,ROCHESTER,NY,ROCHESTER-SAC,OPEN,6117,-2.2089888E9
SEARS FORMAT,6119,SAC,REDMOND,WA,REDMOND-SAC,OPEN,6119,-2.2089888E9
SEARS FORMAT,6120,SAC,SILVERDALE,WA,SILVERDALE-SAC,OPEN,6120,-2.2089888E9
SEARS FORMAT,6122,SAC,MAPLEWOOD,MN,MAPLEWOOD-SAC,OPEN,6122,-2.2089888E9
SEARS FORMAT,6124,SAC,ORLANDO,FL,ORLANDO-SOUTH-SAC,OPEN,6124,-2.2089888E9
SEARS FORMAT,6125,SAC,DAYTONA BEACH,FL,DAYTONA BEACH-SAC,OPEN,6125,-2.2089888E9
SEARS FORMAT,6126,SAC,BUFFALO,NY,BUFFALO-SAC,OPEN,6126,-2.2089888E9
SEARS FORMAT,6127,SAC,JOHNSTOWN,PA,JOHNSTOWN-SAC,OPEN,6127,-2.2089888E9
SEARS FORMAT,6129,SAC,LAS CRUCES,NM,LAS CRUCES-SAC,OPEN,6129,-2.2089888E9
SEARS FORMAT,6130,SAC,CLARKSVILLE,IN,CLARKSVILLE-SAC,OPEN,6130,-2.2089888E9
SEARS FORMAT,6131,SAC,KENNEWICK,WA,KENNEWICK/PASCO-SAC,OPEN,6131,-2.2089888E9
SEARS FORMAT,6132,SAC,BURNSVILLE,MN,BURNSVILLE-SAC,OPEN,6132,-2.2089888E9
SEARS FORMAT,6134,SAC,VALLEY STREAM,NY,VALLEY STREAM-SAC,OPEN,6134,-2.2089888E9
SEARS FORMAT,6136,SAC,SAN ANTONIO,TX,SAN ANTONIO-SAC,OPEN,6136,-2.2089888E9
SEARS FORMAT,6138,SAC,DALTON,GA,DALTON-SAC,OPEN,6138,-2.2089888E9
SEARS FORMAT,6139,SAC,SANTA FE,NM,SANTA FE-SAC,OPEN,6139,-2.2089888E9
SEARS FORMAT,6141,SVC,BRIDGEVILLE,PA,BRIDGEVILLE - CENTRAL,OPEN,6141,-2.2089888E9
SEARS FORMAT,6144,SAC,HANOVER,MA,HANOVER-SAC,OPEN,6144,-2.2089888E9
SEARS FORMAT,6148,SAC,FLORENCE,AL,FLORENCE-SAC,OPEN,6148,-2.2089888E9
SEARS FORMAT,6151,SAC,SPRINGFIELD,OR,SPRINGFIELD-SAC,OPEN,6151,-2.2089888E9
SEARS FORMAT,6154,SAC,HATTIESBURG,MS,HATTIESBURG-SAC,OPEN,6154,-2.2089888E9
SEARS FORMAT,6156,SAC,PENSACOLA,FL,PENSACOLA-SAC,OPEN,6156,-2.2089888E9
SEARS FORMAT,6158,SAC,ANDERSON,SC,ANDERSON-SAC,OPEN,6158,-2.2089888E9
SEARS FORMAT,6161,SAC,COEUR D ALENE,ID,COEUR DALENE-SAC,OPEN,6161,-2.2089888E9
SEARS FORMAT,6162,SAC,LANSING,MI,LANSING-SAC,OPEN,6162,-2.2089888E9
SEARS FORMAT,6163,SAC,SAUGUS,MA,SAUGUS-SAC,OPEN,6163,-2.2089888E9
SEARS FORMAT,6164,SAC,HARRISBURG,PA,HARRISBURG-SAC,OPEN,6164,-2.2089888E9
SEARS FORMAT,6167,SAC,EL PASO,TX,EL PASO-SAC,OPEN,6167,-2.2089888E9
SEARS FORMAT,6171,SAC,OAK BROOK,IL,OAKBROOK-SAC,OPEN,6171,-2.2089888E9
SEARS FORMAT,6172,SAC,BLOOMINGDALE,IL,BLOOMINGDALE-SAC,OPEN,6172,-2.2089888E9
SEARS FORMAT,6173,SAC,FREEHOLD,NJ,FREEHOLD-SAC,OPEN,6173,-2.2089888E9
SEARS FORMAT,6174,SAC,PLANO,TX,PLANO-SAC,OPEN,6174,-2.2089888E9
SEARS FORMAT,6176,SAC,WESTOVER,WV,WESTOVER-SAC,OPEN,6176,-2.2089888E9
SEARS FORMAT,6178,SAC,SACRAMENTO,CA,SACRAMENTO/ARDEN-SAC,OPEN,6178,-2.2089888E9
SEARS FORMAT,6179,SAC,GREELEY,CO,GREELEY-SAC,OPEN,6179,-2.2089888E9
